tube_code,species_reported,Collection,Vitek,BMD,MALDI_report,MALDI_spot,MALDI_Hit_1,Read_loc,vitek_performed,loc_performed,read_1,read_2,R1_path,R2_path,AnalyteId,spot_dir,ProjectUid,ST
AH21J046,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,C8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21J046_S27_L001_R1_001.fastq.gz,AH21J046_S27_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21J046_S27_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21J046_S27_L001_R2_001.fastq.gz,AH21J046,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/0a9e70db-d3ed-4fb1-867c-d820f49b3c0c/0_C8,ba29fabd-6378-4af5-aa7e-34dd0beb2576,62
AH21J059,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,C10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21J059_S29_L001_R1_001.fastq.gz,AH21J059_S29_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21J059_S29_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21J059_S29_L001_R2_001.fastq.gz,AH21J059,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/d72b0a21-293c-42ef-b04d-f54352357b26/0_C10,ba29fabd-6378-4af5-aa7e-34dd0beb2576,1304
AH21J067,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,C11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21J067_S30_L001_R1_001.fastq.gz,AH21J067_S30_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21J067_S30_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21J067_S30_L001_R2_001.fastq.gz,AH21J067,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/85241eea-200c-4d11-9743-d734327862fd/0_C11,ba29fabd-6378-4af5-aa7e-34dd0beb2576,95
AH21K002,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,C12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K002_S31_L001_R1_001.fastq.gz,AH21K002_S31_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K002_S31_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K002_S31_L001_R2_001.fastq.gz,AH21K002,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/3c9ea0bd-1d10-455f-a7da-6e3140b12fa8/0_C12,ba29fabd-6378-4af5-aa7e-34dd0beb2576,95
AH21K005,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K005_S32_L001_R1_001.fastq.gz,AH21K005_S32_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K005_S32_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K005_S32_L001_R2_001.fastq.gz,AH21K005,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/77e6803f-e99c-4976-8484-55808aa87419/0_D1,ba29fabd-6378-4af5-aa7e-34dd0beb2576,95
AH21K037,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K037_S33_L001_R1_001.fastq.gz,AH21K037_S33_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K037_S33_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K037_S33_L001_R2_001.fastq.gz,AH21K037,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/0edd2cf9-eb07-4e33-9dde-6a5f80974d25/0_D2,ba29fabd-6378-4af5-aa7e-34dd0beb2576,1193
AH21K038,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K038_S34_L001_R1_001.fastq.gz,AH21K038_S34_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K038_S34_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K038_S34_L001_R2_001.fastq.gz,AH21K038,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/857abe72-bb82-4d93-a0f1-e0e890f4a89a/0_D3,ba29fabd-6378-4af5-aa7e-34dd0beb2576,7401
AH21K042,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K042_S35_L001_R1_001.fastq.gz,AH21K042_S35_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K042_S35_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K042_S35_L001_R2_001.fastq.gz,AH21K042,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/2f218f02-b191-4c80-bcfc-53b56ce65da1/0_D4,ba29fabd-6378-4af5-aa7e-34dd0beb2576,59
AH21K044,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K044_S36_L001_R1_001.fastq.gz,AH21K044_S36_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K044_S36_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K044_S36_L001_R2_001.fastq.gz,AH21K044,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/775260af-0844-4f63-9669-2d7b8748d3ef/0_D5,ba29fabd-6378-4af5-aa7e-34dd0beb2576,131
AH21K046,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K046_S37_L001_R1_001.fastq.gz,AH21K046_S37_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K046_S37_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K046_S37_L001_R2_001.fastq.gz,AH21K046,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/c2081f2e-1da9-40d9-a4ca-9058aad03840/0_D6,ba29fabd-6378-4af5-aa7e-34dd0beb2576,141
AH21K048,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K048_S38_L001_R1_001.fastq.gz,AH21K048_S38_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K048_S38_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K048_S38_L001_R2_001.fastq.gz,AH21K048,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/eee0fd92-57c3-4932-86ce-a2149cb2ad91/0_D7,ba29fabd-6378-4af5-aa7e-34dd0beb2576,95
AH21K052,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K052_S39_L001_R1_001.fastq.gz,AH21K052_S39_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K052_S39_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K052_S39_L001_R2_001.fastq.gz,AH21K052,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/5cf06e7c-8f80-4b3b-89a1-02e19fcfc63e/0_D8,ba29fabd-6378-4af5-aa7e-34dd0beb2576,73
AH21K055,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K055_S40_L001_R1_001.fastq.gz,AH21K055_S40_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K055_S40_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K055_S40_L001_R2_001.fastq.gz,AH21K055,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/55d56671-8775-42c1-b723-55f612b5a451/0_D9,ba29fabd-6378-4af5-aa7e-34dd0beb2576,131
AH21K057,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K057_S41_L001_R1_001.fastq.gz,AH21K057_S41_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K057_S41_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K057_S41_L001_R2_001.fastq.gz,AH21K057,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/39c4ee94-9a31-4b66-a5ff-027f5e91e393/0_D10,ba29fabd-6378-4af5-aa7e-34dd0beb2576,131
AH21K059,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K059_S42_L001_R1_001.fastq.gz,AH21K059_S42_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K059_S42_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K059_S42_L001_R2_001.fastq.gz,AH21K059,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/d39478cc-41ec-40cd-81f5-2d25ad2de6e2/0_D11,ba29fabd-6378-4af5-aa7e-34dd0beb2576,538
AH21K076,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,D12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K076_S43_L001_R1_001.fastq.gz,AH21K076_S43_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K076_S43_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K076_S43_L001_R2_001.fastq.gz,AH21K076,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/84c21796-6121-4872-be80-37b241b30652/0_D12,ba29fabd-6378-4af5-aa7e-34dd0beb2576,131
AH21K079,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,E1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K079_S44_L001_R1_001.fastq.gz,AH21K079_S44_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K079_S44_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K079_S44_L001_R2_001.fastq.gz,AH21K079,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/4c492d9f-0aa4-48f7-8dd1-a895f16aeb1d/0_E1,ba29fabd-6378-4af5-aa7e-34dd0beb2576,556cf7769f3634ffa0ddf65b870056159a873def
AH21K086,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,E2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K086_S45_L001_R1_001.fastq.gz,AH21K086_S45_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K086_S45_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K086_S45_L001_R2_001.fastq.gz,AH21K086,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/d6f151bf-d27b-4313-bbe9-e6f57aad37d7/0_E2,ba29fabd-6378-4af5-aa7e-34dd0beb2576,70
AH21K087,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,E3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K087_S46_L001_R1_001.fastq.gz,AH21K087_S46_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K087_S46_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K087_S46_L001_R2_001.fastq.gz,AH21K087,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/e2ea961f-2c74-4834-a32d-21fc382ca062/0_E3,ba29fabd-6378-4af5-aa7e-34dd0beb2576,73
AH21K088,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,E4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21K088_S197_L001_R1_001.fastq.gz,AH21K088_S197_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K088_S197_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21K088_S197_L001_R2_001.fastq.gz,AH21K088,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/5d762935-1a5e-48a2-b651-8cb413d45f15/0_E4,ba29fabd-6378-4af5-aa7e-34dd0beb2576,83
AH21L002,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,E5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L002_S47_L001_R1_001.fastq.gz,AH21L002_S47_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L002_S47_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L002_S47_L001_R2_001.fastq.gz,AH21L002,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/e89063a3-a949-4aae-a47e-2cf4a7520094/0_E5,ba29fabd-6378-4af5-aa7e-34dd0beb2576,1193
AH21L009,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,E6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L009_S48_L001_R1_001.fastq.gz,AH21L009_S48_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L009_S48_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L009_S48_L001_R2_001.fastq.gz,AH21L009,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/2de3dda0-4cd6-4369-acc2-259fdc7dd29a/0_E6,ba29fabd-6378-4af5-aa7e-34dd0beb2576,2541
AH21L023,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,E7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L023_S49_L001_R1_001.fastq.gz,AH21L023_S49_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L023_S49_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L023_S49_L001_R2_001.fastq.gz,AH21L023,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/03653c17-de2b-4ecf-b671-a43d864dde17/0_E7,ba29fabd-6378-4af5-aa7e-34dd0beb2576,38
AH21L050,Escherichia coli,Sep21_Mar23,No,No,230329-1101-1011022437,E10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,No,0,AH21L050_S52_L001_R1_001.fastq.gz,AH21L050_S52_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L050_S52_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L050_S52_L001_R2_001.fastq.gz,AH21L050,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/42da6acb-e4ec-4860-bf6e-759289df7120/0_E10,ba29fabd-6378-4af5-aa7e-34dd0beb2576,131
AH21L059,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,E11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L059_S53_L001_R1_001.fastq.gz,AH21L059_S53_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L059_S53_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L059_S53_L001_R2_001.fastq.gz,AH21L059,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/94b18e9d-7098-47ae-959f-ffec430022a6/0_E11,ba29fabd-6378-4af5-aa7e-34dd0beb2576,80
AH21L062,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,E12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L062_S54_L001_R1_001.fastq.gz,AH21L062_S54_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L062_S54_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L062_S54_L001_R2_001.fastq.gz,AH21L062,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/be24c8b6-8863-47c4-9f39-e72d8213a45d/0_E12,ba29fabd-6378-4af5-aa7e-34dd0beb2576,827
AH21L063,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,F1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L063_S55_L001_R1_001.fastq.gz,AH21L063_S55_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L063_S55_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L063_S55_L001_R2_001.fastq.gz,AH21L063,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/31278870-dab0-49cc-bd47-cafe92936516/0_F1,ba29fabd-6378-4af5-aa7e-34dd0beb2576,1722
AH21L076,Escherichia coli,Sep21_Mar23,Yes,No,230329-1101-1011022437,F2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7,Yes,Alfred,AH21L076_S56_L001_R1_001.fastq.gz,AH21L076_S56_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L076_S56_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_2307111_SuperbugAi_novaseq7/AH21L076_S56_L001_R2_001.fastq.gz,AH21L076,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/ba29fabd-6378-4af5-aa7e-34dd0beb2576/1fe53a8d-b25f-4cf5-92b7-7900ddfd1816/0_F2,ba29fabd-6378-4af5-aa7e-34dd0beb2576,131
